,Unnamed: 0,id,scrape_id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,availability_365,number_of_reviews
1293,1293,14505493,20240925021012,89599938,1.0,1.0,2.0,2.0,19.414965185253813,-99.1570541876936,2.0,1.0,1.0,3.0,550.0,2.0,1125,2.0,1125.0,21,61,336,96.0
1294,1294,14524542,20240925021012,70696964,1.0,0.99,3.0,5.0,19.45586,-99.2,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,0,0,0,27.0
1295,1295,14537886,20240925021012,45549165,1.0,0.95,2.0,2.0,19.41258,-99.17079,2.0,2.0,1.0,1.0,537.0,1.0,1125,1.0,1125.0,20,69,342,27.0
1296,1296,14548301,20240925021012,2323816,1.0,0.98,15.0,19.0,19.41567,-99.16946,6.0,1.5,3.0,3.0,1690.0,1.0,365,1.4,1125.0,10,51,118,27.0
1297,1297,14549066,20240925021012,2323816,1.0,0.98,15.0,19.0,19.41567,-99.16946,6.0,1.5,3.0,3.0,1619.0,1.0,30,1.4,1125.0,0,52,141,27.0
1298,1298,14029375,20240925021012,83414920,1.0,0.99,3.0,3.0,19.40298,-99.18,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.0,25,1.0,25.0,0,0,0,0.0
1299,1299,14038856,20240925021012,50305161,1.0,1.0,6.2,7.3,19.409254324718987,-99.1732817933622,4.0,1.0,2.0,2.0,2004.0,3.0,365,2.9,466.3,13,64,339,27.0
1300,1300,14040741,20240925021012,36159212,1.0,1.0,4.0,7.0,19.4355,-99.1696,4.0,3.0,3.0,3.0,2500.0,2.0,100,2.0,100.0,0,0,13,28.0
1301,1301,14055422,20240925021012,22074940,1.0,1.0,1.0,1.0,19.41622,-99.15506,4.0,2.0,1.0,1.0,1546.0,2.0,1125,2.0,1125.0,5,21,213,27.0
1302,1302,14058536,20240925021012,82940940,1.0,1.0,4.0,5.0,19.356828689575195,-99.16693115234376,2.9,3.5,3.0,1.6,1026.3,1.0,1125,1.0,1125.0,17,44,260,27.0
1303,1303,14067654,20240925021012,65060359,1.0,0.99,2.0,2.0,19.33655,-99.17641,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.6,1125,1.8,1125.0,0,0,0,6.0
1304,1304,14070171,20240925021012,45244264,1.0,1.0,7.0,7.0,19.41975,-99.17086,2.0,1.0,0.0,2.0,1300.0,3.0,99,2.6,99.0,25,82,172,27.0
1305,1305,14072918,20240925021012,82940940,1.0,1.0,4.0,5.0,19.35712,-99.16674,2.0,1.0,1.0,1.0,1024.0,1.0,1125,1.0,1125.0,20,61,321,27.0
1306,1306,14074756,20240925021012,7838265,1.0,1.0,15.0,26.0,19.41246,-99.17531,2.9,3.0,1.4,1.6,1026.3,1.6,400,4.0,1125.0,5,25,265,27.0
1307,1307,14550133,20240925021012,78052629,1.0,1.0,1.0,2.0,19.4,-99.1948403144619,1.0,1.0,1.0,1.0,300.0,3.0,365,3.0,365.0,0,3,278,11.0
1308,1308,14551700,20240925021012,72776041,1.0,0.91,1.0,1.0,19.4569485,-99.2138878,3.0,1.0,2.0,2.0,958.0,2.0,365,2.0,365.0,29,89,364,11.0
1309,1309,14551765,20240925021012,2547869,1.0,1.0,10.0,10.0,19.40584,-99.17214,2.0,1.0,0.0,0.0,1966.0,1.0,365,1.0,15.2,18,70,339,11.0
1310,1310,14552721,20240925021012,89599938,1.0,1.0,2.0,2.0,19.415283839580685,-99.15816627027272,2.0,1.0,1.0,2.0,550.0,2.0,1125,2.0,1125.0,25,85,359,41.0
1311,1311,14553744,20240925021012,88767844,1.0,0.99,1.0,1.0,19.42681,-99.2,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,0,0,0,3.0
1312,1312,14557923,20240925021012,45549165,1.0,0.95,2.0,2.0,19.41227,-99.1715,2.0,2.0,1.0,1.0,489.0,1.0,1125,1.0,1125.0,26,76,351,27.0
1313,1313,14574270,20240925021012,89694431,1.0,0.99,1.0,1.0,19.4192,-99.17901,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.6,1125,1.8,1125.0,29,89,364,4.0
1314,1314,14577669,20240925021012,59209012,1.0,1.0,1.0,2.0,19.41095,-99.16593,1.0,1.0,1.0,1.0,1599.0,1.0,1125,1.0,1125.0,30,90,365,1.0
1315,1315,14587581,20240925021012,90444198,1.0,0.99,1.0,1.0,19.37165,-99.14585,2.0,1.0,1.0,1.0,947.0,1.0,1125,1.0,1125.0,29,89,364,0.0
1316,1316,14589375,20240925021012,26174223,1.0,1.0,3.0,3.0,19.38226,-99.15042,4.0,2.0,2.0,2.0,1187.0,3.0,1125,3.0,1125.0,0,0,208,27.0
1317,1317,14076300,20240925021012,75927636,1.0,1.0,2.0,2.0,19.4,-99.2,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,2.0,1125,2.0,1125.0,29,89,364,3.0
1318,1318,14076475,20240925021012,57821405,1.0,0.99,1.0,3.0,19.44371,-99.20103,4.0,1.4748595090209995,2.0,1.9678361335646877,999.0,2.0,1125,2.0,1125.0,30,90,90,124.0
1319,1319,14077475,20240925021012,84374966,1.0,1.0,2.0,2.0,19.44229,-99.20131,4.0,2.0,2.0,2.0,1750.0,3.0,1125,3.0,1125.0,0,2,232,62.0
1320,1320,14078170,20240925021012,20180134,1.0,1.0,2.0,3.0,19.4306,-99.17307,2.0,1.0,1.0,1.0,676.0,2.0,1125,2.0,1125.0,0,38,313,41.0
1321,1321,14086465,20240925021012,20180134,1.0,1.0,2.0,3.0,19.43254,-99.17246,2.0,1.0,1.0,1.0,709.0,2.0,365,2.0,1125.0,5,65,340,46.0
1322,1322,14090017,20240925021012,1222626,1.0,1.0,14.0,21.0,19.42162,-99.15311,2.0,1.5,1.0,1.0,285.0,3.0,120,3.0,1125.0,6,27,117,126.0
1323,1323,14101317,20240925021012,84884105,1.0,0.91,4.0,4.0,19.42,-99.2,4.0,1.5,2.0,2.0,1300.0,2.0,1125,2.0,1125.0,23,77,348,26.0
1324,1324,14109580,20240925021012,61276494,1.0,1.0,6.2,7.3,19.36366,-99.17794,3.0,2.0,2.0,3.0,1059.0,3.0,1125,3.3,1125.0,0,43,133,31.0
1325,1325,14121047,20240925021012,71404077,1.0,0.99,1.0,1.0,19.43202,-99.16801,2.0,1.0,1.0,2.0,330.0,1.6,1125,1.8,1125.0,0,0,145,3.0
1326,1326,14123434,20240925021012,52271768,1.0,0.99,1.0,1.0,19.4,-99.2,6.0,1.4748595090209995,2.0,1.9678361335646877,999.0,2.0,1125,2.0,1125.0,0,0,0,9.0
1327,1327,14127896,20240925021012,13709233,1.0,1.0,2.0,3.0,19.44802,-99.15858,4.0,1.0,2.0,3.0,828.0,3.0,90,3.0,90.0,0,23,113,53.0
1328,1328,14128875,20240925021012,81477418,1.0,0.96,2.0,2.0,19.33706,-99.13392,2.0,1.0,1.0,1.0,550.0,2.0,1125,2.0,1125.0,0,0,8,103.0
1329,1329,14141163,20240925021012,5839278,1.0,1.0,2.0,4.0,19.4135,-99.16096,4.0,1.0,1.0,2.0,1136.0,2.0,730,1.3,1125.0,3,29,295,27.0
1330,1330,14150077,20240925021012,10644799,1.0,1.0,5.0,5.0,19.43949,-99.2,2.0,1.0,1.0,1.0,408.0,1.0,1125,1.0,1125.0,18,61,329,27.0
1331,1331,14151696,20240925021012,2872228,1.0,1.0,15.0,16.0,19.43222,-99.14745,3.0,2.0,1.0,1.0,930.0,2.0,60,2.0,1125.0,14,54,196,3.0
1332,1332,14593430,20240925021012,81923412,1.0,0.92,4.0,5.0,19.47575,-99.12833,1.0,1.0,1.0,1.0,290.0,3.0,32,3.0,32.0,27,87,177,13.0
1333,1333,14606181,20240925021012,90632904,1.0,1.0,6.2,7.3,19.39629,-99.17721,2.0,1.0,1.0,1.0,1256.0,1.6,30,1.8,30.0,23,60,60,15.0
1334,1334,14612217,20240925021012,47665322,1.0,0.99,15.0,17.0,19.44498,-99.2029,4.0,2.0,2.0,2.0,1429.0,2.0,2,2.0,2.0,0,53,328,14.0
1335,1335,14647553,20240925021012,65145153,1.0,1.0,1.0,1.0,19.45028,-99.2,4.0,1.0,2.0,3.0,677.0,1.0,1125,1.0,1125.0,11,48,138,27.0
1336,1336,14669733,20240925021012,91162649,1.0,1.0,1.0,3.0,19.42606,-99.16003,4.0,1.0,1.0,1.0,800.0,2.0,1125,2.0,1125.0,3,55,330,69.0
1337,1337,14690184,20240925021012,91343490,1.0,0.99,1.0,1.0,19.39117,-99.17081,1.0,1.0,1.0,1.0,700.0,3.0,3,3.0,3.0,23,83,358,0.0
1338,1338,14692548,20240925021012,40227779,1.0,1.0,3.0,3.0,19.4115,-99.16617,3.0,2.0,2.0,2.0,1250.0,2.0,1125,1.0,1125.0,18,40,315,95.0
1339,1339,14694596,20240925021012,91381792,1.0,0.98,2.0,2.0,19.432246715560822,-99.17136316394436,2.0,2.0,1.0,1.0,428.0,1.0,365,1.0,365.0,25,85,264,11.0
1340,1340,14707272,20240925021012,82736864,1.0,1.0,1.0,1.0,19.43674,-99.13862,2.0,1.5,1.0,2.0,997.0,1.6,60,1.8,1125.0,29,34,175,21.0
1341,1341,14166338,20240925021012,85708426,1.0,1.0,1.0,3.0,19.43246,-99.18967,2.0,1.0,1.0,1.0,908.0,2.0,15,2.0,15.0,7,31,119,27.0
1342,1342,14169273,20240925021012,85755897,1.0,1.0,1.0,1.0,19.44206047058105,-99.20319366455078,2.0,1.0,1.0,1.0,2029.0,1.6,1125,1.8,1125.0,0,40,315,2.0
1343,1343,14180322,20240925021012,39406062,1.0,1.0,1.0,2.0,19.44863,-99.13897,2.9,2.5,2.0,1.6,850.0,1.6,30,4.0,1125.0,5,35,81,102.0
1344,1344,14183046,20240925021012,27603987,1.0,0.99,7.0,13.0,19.42805,-99.17267,7.0,3.0,1.4,1.6,2363.0,2.0,60,2.0,60.0,12,43,313,27.0
1345,1345,14184488,20240925021012,85561452,1.0,1.0,1.0,1.0,19.36289,-99.13339,1.0,1.0,1.0,1.0,240.0,1.0,15,1.0,15.0,27,87,362,19.0
1346,1346,14708666,20240925021012,46247902,1.0,1.0,6.0,6.0,19.34874,-99.2,2.0,1.0,1.0,1.0,897.0,1.0,360,1.0,360.0,4,63,338,53.0
1347,1347,14710924,20240925021012,25416724,1.0,0.9,7.0,9.0,19.33415,-99.17613,3.0,1.5,1.0,1.0,450.0,2.0,180,2.0,180.0,0,17,172,35.0
1348,1348,14715513,20240925021012,91576201,1.0,0.99,1.0,1.0,19.40078,-99.172,1.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,2.0,1125,2.0,1125.0,0,0,0,0.0
1349,1349,14739457,20240925021012,82167666,1.0,0.99,1.0,1.0,19.43529,-99.20464,4.0,1.4748595090209995,2.0,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,0,0,0,9.0
1350,1350,14745211,20240925021012,91874092,1.0,0.99,2.0,2.0,19.39453,-99.15528,1.0,1.0,1.0,1.0,240.0,3.0,8,2.7,8.0,24,84,359,22.0
1351,1351,14746462,20240925021012,73519550,1.0,0.97,13.0,13.0,19.34795,-99.17083,3.0,1.0,1.0,1.0,1399.0,2.0,1125,2.0,1125.0,27,87,362,89.0
1352,1352,14747663,20240925021012,58723852,1.0,1.0,1.0,2.0,19.36003,-99.18943,3.0,1.0,1.0,2.0,626.0,2.0,1125,2.0,1125.0,12,70,345,27.0
